case_id,query,true_intent,baseline_intent,domain_aware_intent,multi_issue,symptom_domains,decision_hint
CASE_005540,Honestly @115858 this “ I️ “ scenario is really annoying. I’ve fixed It and It keeps coming back. Y’all need a hotfix/update quickly... for ,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005780,iOS 11 is great for battery life: NOT! 10% per hour on low power mode. Don’t upgrade.   @115858 its terrible!! @AppleSupport @115858  thanks,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_005728,@115858 are y’all going to fix this “i” thing or nawl,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003014,@AppleSupport Powerbeats 3 stopped working after 3 months. Won’t turn on or charge. Seems I’m not the only one. Plz fix for Powerbeats 4. @A,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_007678,I’m really hoping @115858 can help me fix my computer. This shit is the heart of everything I do. I’m damn sure glad I backed everything up.,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003177,@AppleSupport please advise. Can I get my voicemail to be visible as it was before the update? How do I get voicemail notifications? https:/,KEYBOARD_TYPING_AUTOCORRECT,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,False,HOW_TO_SETTINGS_CONFIGURATION,PROCEED
CASE_006174,yo @AppleSupport my volume isn’t working on my MacBook.. #help,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,AUDIO_SOUND_SPEAKER,PROCEED
CASE_005708,"Why are those even an option for me, @115858 when are you gonna fix this glitch? https://t.co/VMoHiNYSPd",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_006684,"iPhone 6 randomly restarts, camera roll frequently won’t open, screen orientation issues when in messages app. #ios11 @AppleSupport @AppleSu",DISPLAY_TOUCH_SCREEN,APP_STORE_PURCHASES_BILLING,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_007029,Not sure the new emojis make up for my battery only lasting an hour since I upgraded my OS @AppleSupport 🦕🦖🦕🦖🦕🦖🦕,BATTERY_CHARGING_POWER,GENERAL_DEVICE_INQUIRY,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_001747,I’m so confused as to how I have so many phone numbers added to my phone from my iCloud when I’ve never typed or called or added them &amp; ,ACCOUNT_APPLEID_ICLOUD,GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,True,"ACCOUNT_APPLEID_ICLOUD, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_005723,@115858 Momma Kate thinks this glitch is stupid and would like to know when it will be resolved. Please advise when I should inform her it w,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_004110,Can someone tell me why this is happening I️ I️ I️ I️ I️ I️ I️ I️ @AppleSupport @AppleSupport Thank you!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001590,"@AppleSupport have family sharing set up with family plan, but my iPhone keeps asking me to buy Apple Music on my phone only. Please help.",APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_003051,@116333 I had the worst shoppingexperience ever at the applestore in Munich buying an iphone 8+. Losing trust in Applebrand. #switching @App,AUDIO_SOUND_SPEAKER,HOW_TO_SETTINGS_CONFIGURATION,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006781,"Help please @AppleSupport  New iphone today, took hours for photos to download from icloud now all apps 'waiting' - what to do? Thanks. @App",ACCOUNT_APPLEID_ICLOUD,APP_STORE_PURCHASES_BILLING,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_005413,@AppleSupport  @115858 this is the 3rd time that my #iPhone6s reboots itself with 30% battery left and comes back alive with 10% 🤔 I don’t t,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,True,"BATTERY_CHARGING_POWER, DISPLAY_TOUCH_SCREEN",ESCALATE_MULTI_ISSUE
CASE_000356,Every time I turn my phone on Bluetooth randomly turns on and kills my battery @AppleSupport wyd? @AppleSupport With the swipe up feature @A,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,True,"BATTERY_CHARGING_POWER, CONNECTIVITY_WIFI_BLUETOOTH",ESCALATE_MULTI_ISSUE
CASE_007201,Hey @115858 @AppleSupport I liked your phones a lot better when the camera worked without glitching out all the time. What the hell is going,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,True,"CONNECTIVITY_WIFI_BLUETOOTH, APP_CRASH_AND_DOWNLOAD",ESCALATE_MULTI_ISSUE
CASE_000021,@115858 why everytime I️ type an “I️” this extra A and box pops up ?? @AppleSupport I️ figured it out thanks 🤘🏽,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007523,"@118721 @115858 @AppleSupport hey guys I keep getting this email, I believe it is a phishing email can you please advise. https://t.co/KsevN",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004772,@AppleSupport I've updated and battery drains fast and iPhone 6 slow. Now it is dead and won't charge. Just shows as charging but never does,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_002094,"@AppleSupport Hey, iOS 11.0.3 has completely killed my Touch ID. No longer works on my iPhone 6s+. Already tried your troubleshooting. @Appl",DISPLAY_TOUCH_SCREEN,AUDIO_SOUND_SPEAKER,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_006762,Hey @115858 can you guys fix Maps. Half the screen becomes useless while horizontal. @AppleSupport 8,DISPLAY_TOUCH_SCREEN,GENERAL_DEVICE_INQUIRY,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_007666,@115858 #MacbookPro has been doing this on cycle none stop. Not sure what is happening. Any help? Purple ish screen @AppleSupport https://t.,DISPLAY_TOUCH_SCREEN,GENERAL_DEVICE_INQUIRY,DISPLAY_TOUCH_SCREEN,False,DISPLAY_TOUCH_SCREEN,PROCEED
CASE_006940,"From the bottom of my heart, I sincerely want you to combust in hell. KILL YOURSELF! https://t.co/nER0qMbbm1 Btw this ""challenge"" is ducking",KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_002126,@AppleSupport hi. I got this email from what claims to be Apple Security. Email address is dubious. Could be phishing. https://t.co/bdEXpwoG,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000672,@SpotifyCares @AppleSupport iPhone is showing wrong song when phone is locked and playing music on Spotify. Phone or Spotify issue? @AppleSu,APP_STORE_PURCHASES_BILLING,DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,False,,PROCEED
CASE_007079,@AppleSupport I recently bought a physical copy of Taylor Swifts 'Reputation' and it WILL not sync to my phone through my iTunes. WHY?! I'm ,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_006873,"@AppleSupport iOS 11.1.1 share connection failing on iPhone X @AppleSupport @728187 Eso Juan, explícales a esta gente a que te refieres que ",CONNECTIVITY_WIFI_BLUETOOTH,BATTERY_CHARGING_POWER,CONNECTIVITY_WIFI_BLUETOOTH,True,"CONNECTIVITY_WIFI_BLUETOOTH, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_000263,@AppleSupport wtf is the “other” https://t.co/Arl7TYaGpO @AppleSupport Ok thank you ! @AppleSupport Have a great thanksgiving,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006792,"“iOS 11 is stable now!” says MacRumors forums. Yeah, let me take 10 minutes to connect my AirPods to my iPad just to have them connect, disc",AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,False,AUDIO_SOUND_SPEAKER,PROCEED
CASE_003593,What the fuck @AppleSupport what the fuck is with the I️ @AppleSupport Thank you!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003512,Has anyone else had to reset their iPhone 4 times in 20min and have the newest update? Or is that just me? @AppleSupport @474153 @AppleSuppo,OS_UPDATE_SYSTEM_PERFORMANCE,CONNECTIVITY_WIFI_BLUETOOTH,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002818,.@AppleSupport how do I make it so my bluetooth doesn’t automatically turn on? @AppleSupport That doesn’t answer my question. I know how to ,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,True,"CONNECTIVITY_WIFI_BLUETOOTH, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_005069,Why is my phone still getting stuck in apps and freezing. I’ve been stuck in whatsapp for 50 million minutes 😤 @115858 #iphone @599989 @1158,APP_CRASH_AND_DOWNLOAD,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000091,"Hey @115858 
You deducted 800 from my account for an app I have never used till date. I have removed iTunes. I want my money back! @115858 A",APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_000912,@AppleSupport https://t.co/eLY8qq0jUZ appears to be broken. Enter username &amp; password just redirects back to the login screen. Can’t log,DISPLAY_TOUCH_SCREEN,GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,True,"DISPLAY_TOUCH_SCREEN, ACCOUNT_APPLEID_ICLOUD",ESCALATE_MULTI_ISSUE
CASE_001736,@115858 please fix the bug when sharing locations. Can’t share location with my family anymore. Tells me it’s unable to connect to server #p,CONNECTIVITY_WIFI_BLUETOOTH,GENERAL_DEVICE_INQUIRY,CONNECTIVITY_WIFI_BLUETOOTH,False,,PROCEED
CASE_002701,"Since I’ve updated my iPhone, my phone will not stop freezing and then restarting. @115858 sort it out before I throw it out the window pls ",OS_UPDATE_SYSTEM_PERFORMANCE,CONNECTIVITY_WIFI_BLUETOOTH,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_005626,Okay @AppleSupport enough with this ? In a box s&amp;&amp;t ✌🏾🤘🏾🤞🏾👍🏽 @AppleSupport Ok thanks!!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004129,fix your broken ass keybord @AppleSupport !!!!!!!!! i’m sick of my i’s turning into some weird shit @AppleSupport thanks!!!!,GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_006845,Why every time I️ out I️ Issa question mark @AppleSupport,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005363,@AppleSupport If I have a new iPhone 8 and use the Apple Smart Battery Case will it effect my iPhone battery negatively? @AppleSupport Aweso,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_007070,#Hannity is anyone else’s iPad keyboard messing up since update @115858 @AppleSupport I will call support tomorrow. Thank you,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,KEYBOARD_TYPING_AUTOCORRECT,PROCEED
CASE_005362,"@AppleSupport Why is my iPhone changing the capital ""I"" to ""A""s and ""?"" marks? I've reset the keyboard several times and nothing. I've now t",KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,True,"KEYBOARD_TYPING_AUTOCORRECT, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_006796,Why does my App Store do this? I can’t download anything @AppleSupport @115858 @118936 https://t.co/YhDqMzK7kO @AppleSupport Holy shit I’m d,APP_STORE_PURCHASES_BILLING,CONNECTIVITY_WIFI_BLUETOOTH,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_007151,"@115858 y’all looking at fixing the iPhone’s WiFi switching on by itself every 5mins or nah ? @AppleSupport iPhone 7 
iOS 11.1.2 
I scroll u",CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,True,"CONNECTIVITY_WIFI_BLUETOOTH, DISPLAY_TOUCH_SCREEN",ESCALATE_MULTI_ISSUE
CASE_005557,"Regarding my last...my pain and frustration with the last iPhone update is beyond. Sure many of you can relate!!! 😠😩😠 @650606 Yes, the iPhon",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_002002,❤️new #iPhone updates @115858 but now you’ve shut off my CALLER ID permanently again ?!? What’s up .... 🐞 need some #debugging please!!,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,BATTERY_CHARGING_POWER,False,,PROCEED
CASE_003229,"@AppleSupport hey, my Apple music seems to have errors. Can’t control it from the control center but it’s playing in the background. https:/",APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_004644,"And can we address the issue with solitary I’s on the iPhone?! Why are they turning into a question mark emoji? What’s going on, @115858?! @",GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_005909,@115858 ummmm why are my “I️”s all fucked up?,GENERAL_DEVICE_INQUIRY,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_006996,"@AppleSupport ios 11.1.1 battery drains too fast, twitter keeps crashing, flight mode on/off turns on bluetooth",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,True,"BATTERY_CHARGING_POWER, CONNECTIVITY_WIFI_BLUETOOTH, APP_CRASH_AND_DOWNLOAD",ESCALATE_MULTI_ISSUE
CASE_004288,@115858 can y’all fix my I️ @AppleSupport thanks💘,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_002998,"@AppleSupport after update, my phone it won’t go into sleep mode w/o me pressing the button in the side. I have it set to 30 seconds https:/",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_000497,New @115858 #update for #iOS11 is very glitchy on my #iPhone7Plus #sadface 😳😡📱 New update on its way?? #apple #ifitaintbroke @AppleSupport A,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004500,@AppleSupport Hi! I have a question about updating the OS on my macbook. Can you help? @AppleSupport Thank you! I just send you a DM.,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_005006,"Hey @115858 you need to fix you new update, every time ℹ️ type the letter ℹ️ it comes out like this.... I️ @AppleSupport Thanks. It worked f",OS_UPDATE_SYSTEM_PERFORMANCE,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_005992,"@115858 yo fix this glitch, it makes me look like an idiot @AppleSupport The “(I️)” is showing up as I️ @668812 @AppleSupport Lmaoooooooooo ",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000683,Really enjoy my #iPhone freezing every other day after last #Apple update 😠😠 @115858 @1714 @AppleSupport Thanks. It’s an iPhone 7 with versi,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,DISPLAY_TOUCH_SCREEN,False,,PROCEED
CASE_001425,@AppleSupport can you make iOS Music app remember what i was listening to and resume? I’m not sure why it doesn’t do this… @AppleSupport I n,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,True,"CONNECTIVITY_WIFI_BLUETOOTH, AUDIO_SOUND_SPEAKER",ESCALATE_MULTI_ISSUE
CASE_001930,. @AppleSupport hallo. I got a mail a out a purchase I never made. Is this spam or? I'm not even using my 🍎ID on that email https://t.co/0O9,APP_STORE_PURCHASES_BILLING,GENERAL_DEVICE_INQUIRY,APP_STORE_PURCHASES_BILLING,False,,PROCEED
CASE_002917,@AppleSupport restored my phone earlier and backed my photos up to iCloud and not sure how to get them back??? @408258 @AppleSupport Just up,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,True,"ACCOUNT_APPLEID_ICLOUD, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_004581,I️ really hate @115858 right now.  I️ can’t believe I️ can’t send legible texts anymore.  People think I️ am retarded. I️ can’t stand it l. ,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003216,"Say hello to the future. Pre-order iPhone X. @115858 How about you fix my 6 Plus?  Ever since I downloaded IOS 11, and then the updates, it’",BATTERY_CHARGING_POWER,AUDIO_SOUND_SPEAKER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_002991,@115858 anyone else complained about battery life after this update on the iPhone? @AppleSupport Yes I have done the update. Just seems like,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_004416,@116333 I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ @AppleSupport Thanks,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_006388,@AppleSupport please check dms :( @AppleSupport Thank you!! 🙌🏻,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_004852,"@AppleSupport In Swift 3 or 4 for macOS, is it possible to reveal hidden text field text? NSSecureTextEntryCell and .echosBullets won't work",HOW_TO_SETTINGS_CONFIGURATION,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_003845,@AppleSupport what's my iCloud password again? I always forget.,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,False,ACCOUNT_APPLEID_ICLOUD,PROCEED
CASE_001929,"Daughter just spent an hour making this apple clips video for homework and gets this every time we try and export, any ideas? @AppleSupport ",GENERAL_DEVICE_INQUIRY,ACCOUNT_APPLEID_ICLOUD,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002128,"@118721 @AppleSupport I pre-ordered the new Matthew Good.released today, But Only got 4 (pre-released) tracks @AppleSupport Yes I have. But ",APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,False,APP_STORE_PURCHASES_BILLING,PROCEED
CASE_006156,@AppleSupport my iPhone 7 battery life has plummeted since ios11. Help!!,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,False,BATTERY_CHARGING_POWER,PROCEED
CASE_002456,"Apple sucks... brand new iPhone crashes every fucking day @115858 @AppleSupport 11.1.2, iPhone 8+ only 2-3 weeks old.",APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,APP_CRASH_AND_DOWNLOAD,False,APP_CRASH_AND_DOWNLOAD,PROCEED
CASE_002171,@AppleSupport Why is the 1st track of this album that I purchased missing? It’s the same on both my Mac and my iPhone. https://t.co/B4koDlvz,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_000898,Dear @AppleSupport: software update installed and trashed my accessibility settings beyond repair. Also I really want the old keyboard back.,KEYBOARD_TYPING_AUTOCORRECT,DISPLAY_TOUCH_SCREEN,KEYBOARD_TYPING_AUTOCORRECT,True,"KEYBOARD_TYPING_AUTOCORRECT, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_006337,@AppleSupport hey quick question why is this happening whenever I try to view an album in the iTunes Store from my phone? How can I make it ,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,True,"APP_STORE_PURCHASES_BILLING, HOW_TO_SETTINGS_CONFIGURATION",ESCALATE_MULTI_ISSUE
CASE_001330,Oye @115858 iPhones this annoying “I️” question mark bug is gettin out of hand. It’s making all my texts unintelligible...enough already!,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_003275,"How is it possible blue circle stay at zero?! 😳 #Apple #AppleWatch @AppleSupport https://t.co/xUHkg5l0b9 @AppleSupport Yes, everything is ok",HOW_TO_SETTINGS_CONFIGURATION,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_001638,Hey @115858 cool software update. Let me know when I️ can start sentences with “I️” again and not have it chance to hieroglyphics.,OS_UPDATE_SYSTEM_PERFORMANCE,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,False,,PROCEED
CASE_007004,"Bought an iPhone 8 yesterday and it’s broke already, not impressed at all @115858 @AppleSupport Thank you for your response I have now been ",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,False,,PROCEED
CASE_007346,@AppleSupport When are we going to get this fixed? Happens WAYYY too often.... #iPhone7Plus https://t.co/J0Mja6kkdA @AppleSupport iPhone 7 P,GENERAL_DEVICE_INQUIRY,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,False,,PROCEED
CASE_002745,"@AppleSupport Apple Maps seems to be down. I can't search or get directions on 4g on my phone, but I can on WiFi. All other apps working OK.",CONNECTIVITY_WIFI_BLUETOOTH,GENERAL_DEVICE_INQUIRY,CONNECTIVITY_WIFI_BLUETOOTH,False,CONNECTIVITY_WIFI_BLUETOOTH,PROCEED
