case_id,customer_message,true_intent,predicted_intent,intent_confidence,top_similarity,intent_alignment,grounding_pass,grounding_severity,draft_reply,decision,reason_code,reason,ground_truth_label,ground_truth_rationale,classification_type
CASE_005934,"@AppleSupport GPS no longer works after iOS 11 update on iPhone 6. Tried soft &amp; hard restart, reset location svs, still no maps work. @AppleSupport 11.0.2. Most ppl I know w ios11 &amp; iPhone 6 have the same problem. Will @115858 release a big fix? This is just 1 in a long list of big issues @667748 @AppleSupport @115858 Did this fix your problem? @667748 thanks i have the same problem.",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.41273993907978435,0.8604,0.6667,True,NONE,"We'd like to help get this sorted out. Maps is a key app on the iPhone. We will be happy to help. What is your specific version of iOS. Go to Settings &gt; General &gt; About for this. Also, have you tried restarting your device? Thanks We'd like to help. Could you elaborate on the GPS issue you've experienced? We'd be happy to look into this more if you'd like. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4127) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000236,@AppleSupport is there anything that I can do to make your voice to text smarter? I just tried three times to comment and say “taunting call“ I was dictating slowly and clearly I got three different versions of this: Tonton car. Is there anything I can do to train my phone? @AppleSupport Completely unhelpful. It had nothing to do with saying “hey Siri“ @AppleSupport I’ll have time in a few minutes. I’ll give it another look and try those. Thank you,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.15121208976954637,0.6606,0.6667,True,NONE,We'd like to help get this sorted out. We'd like to help. Tap Settings &gt; Siri &amp; Search &gt; Siri Voice to change. Feedback can be left here: https://t.co/aXEtn6UIwx Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.1512) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006767,"Hey @AppleSupport what’s with iPhones not being able to make calls?  I know 9 people who go to make calls and nothing happens. All have most recent iOS update. I don’t really like using the phone, but sometimes you have to. @AppleSupport AT&amp;T @AppleSupport I reset my phone but now some calls go right to voicemail. Others still disconnect immediately @AppleSupport DM sent. Thank you!",OS_UPDATE_SYSTEM_PERFORMANCE,AUDIO_SOUND_SPEAKER,0.22944725284771297,0.8507,0.0,True,NONE,We'd like to help get this sorted out. We want you to be able to make and receive calls. We're here to help. Please take a look at the following article. Let us know if these steps work for you: https://t.co/U53YusKX3z We're glad the issue has been resolved. Please feel free to reach out to us in DM anytime you need assistance. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003236,"Dear @115858 ever since your IOS 11 update, my screen on my iPad air2 keeps flipping even though it’s locked. It’s annoying, please fix @AppleSupport It’s locked in portrait but flips to landscape @AppleSupport Thank you. Appreciated",DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.5749313691856055,0.8066,0.6667,True,NONE,"We'd be happy to help with this. That's not what we like to hear. Which iOS 11 version are you using? To find it, go to Settings &gt; General &gt; About. Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5749) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006234,"Hey @AppleSupport have you tried turning it off and on again?? https://t.co/A3D41cNnQw @AppleSupport It's on the internet on a PC so nothing is installed, it's the webpage that's playing up @AppleSupport Somehow it's started working 🤷‍♀️ guess someone fixed it somewhere 😁 @AppleSupport Thanks for the support though 👌🏻",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.19716044381325717,0.7901,1.0,True,NONE,We'd like to help get this sorted out. Thanks for reaching out to us. Here is a helpful resource: https://t.co/Ui1yTnOCUz Let us know if you have questions. Glad we were able to help. Have a wonderful rest of your day! Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.1972) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005975,"@AppleSupport yet another bug with an Apple product. This one is the Apple TV (4th gen) and tv is 11. The device drops off the remote app @AppleSupport Every few days this happens and can only be fixed by restarting the Apple TV. See link for greater detail. very dissapointed so many of your products and operating systems in general exhibit so many bugs and shows your QA is inadequate. See link, https://t.co/r2FLSxA0Pm @AppleSupport Ok, sounds like your usual fob off. It’s a bad bug you should actually forward onto engineers to fix. Not waste my time scheduling calls. But I’ll go through the motions then, thanks.",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.21342440780743377,0.7268,0.3333,True,NONE,We'd like to help get this sorted out. We want to help. You can contact our Apple TV support team here: https://t.co/IBIY3vMgPj Let us know if you have any questions along the way.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002244,@115858 Microphone of iphone stopped working post software update. There is lot of noise during call. Can see few more similar complaints. @AppleSupport Responded. @AppleSupport Not resolved yet. Please help.!,AUDIO_SOUND_SPEAKER,OS_UPDATE_SYSTEM_PERFORMANCE,0.30139977554741976,0.7468,0.0,True,NONE,We'd be happy to help with this. What version of iOS are you currently running? That can be found in Settings &gt; General &gt; About. Let us know if this helps resolve the issue.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003244,50 min on the phone with @115858 .. bet you I will be told I’m screwed and just gonna have to deal with it.. #customerForever #horrible https://t.co/vO3lcE1PnH @115858 @116333 please fix this issue 😞 your company is about to tell a forever customer to move on 😡 @AppleSupport 2 hours 15min.. the rep helping me has left me on hold for 30min now.. @116333 @115858 @AppleSupport thank you. #NotWorthIt #iphoneX #help https://t.co/1IzvIt8BoA,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.4597794530612758,0.7737,0.3333,True,NONE,"We'd like to help get this sorted out. Do you mean physically broken, or not working like you expect it to? Either way, we're here for you, and we can help! That's great news! If you have any issues or concerns in the future please feel free to reach out. https://t.co/GDrqU2kzhr Let us know if you have any questions along the way.",ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000006,@AppleSupport ios 11.0.3 on 6s. Cannot adjust alarm volume so waking up all in my house and neighbours despite ringer being set to minimum! @AppleSupport It’s sorted. Thanks. iOS update needed a change and hard reboot,AUDIO_SOUND_SPEAKER,AUDIO_SOUND_SPEAKER,0.42872118093191913,0.7316,0.6667,True,NONE,We'd like to help get this sorted out. We want to help you look into what is going on. Send us a DM and let us know what device you are using and what's going on. https://t.co/GDrqU22YpT Try going to Settings &gt; Sounds &amp; Haptics. Here you can adjust the Ringer and Alerts volume. Still have questions? DM us: https://t.co/GDrqU22YpT Sounds like a plan. Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4287) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000496,"Con iOS 11.0.2 arreglan errores, pero el teclado sigue siendo extremadamente lento cc @AppleSupport https://t.co/zA6aUXFOdM @AppleSupport Ok thanks for the answer ;-)",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.3121400382673457,0.7747,0.6667,True,NONE,We'd like to help get this sorted out. We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3121) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006976,@115858 FIX THIS FUCKING BUG IT IS DRIVING ME INSANE. Look I️ I️ I️ I️ I️,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.2680582098147801,0.8579,1.0,True,NONE,We'd be happy to help with this. Thanks for reaching out. We know how important it is for your auto-correct to work as expected and we'll do everything we can to assist. Have you had the chance to update to iOS 11.1.1? Let us know if this helps resolve the issue.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2681) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005677,"@AppleSupport Constantly prompted to sign back into my Gmail account. To validate the prompt’s legitimacy, I went to input in Accounts &amp; Passwords. But I am not seeing a place to input my password. Am I missing it? I’d rather not remove and re-add, but I don’t trust the prompts. https://t.co/oWG3yi31MB @AppleSupport “I’d rather not remove and re-add” but if that is my only option, I will. 

Shouldn’t I be able to edit the login credentials in Settings, or is that no longer an option? @AppleSupport Gotcha. Fair enough. 

Reinstalled about an hour ago and already getting prompted again. https://t.co/Cw0bM9STDL @AppleSupport Just realized that the prompt now references a Sandbox environment. Didn’t notice that before but perhaps helpful in determining the cause. https://t.co/R64F9Hn8XE @AppleSupport FWIW, not all prompts mention the sandbox. I am running the latest public beta 11.2. @AppleSupport Done. Thanks.",ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,0.2677854607342547,0.6255,0.6667,True,NONE,We'd like to help get this sorted out. Check out this article for what to do if you don't remember the password to your Mac: https://t.co/QnMgELDQi7 Let us know if you have any questions along the way.,ESCALATE,WEAK_EVIDENCE,Top retrieval similarity (0.6255) is below the validated quality threshold (0.65).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000842,@115858 Bluetooth on my brand new iPhone 8 Plus won’t connect to any devices. Very familiar with how they work. Any help? @AppleSupport Never mind. I finally figured it out! Thanks though!,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,0.4965716871663765,0.7903,1.0,True,NONE,"We'd like to help get this sorted out. We're here to help. Have you tried connecting to another Bluetooth enabled device to check and see if this issue is happening with all Bluetooth connections? Thanks for checking that out. Let's move to DM and continue there. https://t.co/GDrqU22YpT Great! We're glad it's working for you now. If you need anything else, please let us know. Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4966) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005795,"My phone won’t lock or turn off @115858 wtf? @AppleSupport Nothing, IPhone SE @AppleSupport The power button clicks...it’s just unresponsive @AppleSupport This issue seems to have fixed itself but, thanks for the quick response",DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.18383212986320743,0.735,0.0,True,NONE,We'd like to help get this sorted out. We want to help you out with this! Are you using any sort of case on the device that may be covering the button? Does it feel as if the button is broken or does it feel normal? Check out this article here: https://t.co/45AlFnF6Ae Please DM us if the issue persists. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
